HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Result
5,5,11.7,4.3,6.2,10.0,1.8,0.1,1.5,1.5,1.4,1.1,0.0,3.0,1.2,1.6,30.0,0.4,0.0,11.8,4.5,6.4,9.9,1.8,0.1,1.0,1.9,1.1,2.1,-9.0,-10.0,0.7,0.7,10.0,10.0,0.0,76,80,82,79.33,76,77,77,76.67,2.25,3.29,3.2,D
4,6,12.3,3.9,3.8,11.4,1.7,0.1,1.4,1.5,2.2,1.2,-1.0,10.0,1.6,2.3,50.0,0.7,0.0,16.3,4.9,5.8,9.2,1.5,0.0,1.4,1.5,0.9,2.0,-1.0,-11.0,1.7,1.5,50.0,50.0,0.0,80,83,83,82.0,82,83,85,83.33,2.7,3.5,2.7,D
4,3,16.9,5.9,6.4,10.8,2.0,0.1,2.2,1.1,2.3,0.9,11.0,14.0,2.1,2.0,60.0,0.6,0.0,17.4,6.0,3.9,11.0,1.6,0.0,1.6,0.9,1.3,1.2,7.0,1.0,1.8,1.4,50.0,40.0,1.0,82,85,84,83.67,78,76,77,77.0,1.5,4.5,7.5,D
3,7,17.7,5.7,7.7,9.5,1.5,0.2,2.7,1.0,3.1,1.0,17.0,21.0,2.1,2.1,70.0,0.7,3.0,12.3,4.5,5.3,10.6,1.5,0.1,1.1,1.6,0.8,2.4,-5.0,-16.0,1.0,0.4,20.0,10.0,0.0,86,85,85,85.33,73,77,76,75.33,1.12,9.5,17.0,D
7,7,10.1,2.6,4.8,12.7,1.9,0.3,1.2,1.9,1.1,2.0,-7.0,-9.0,0.7,1.1,20.0,0.3,0.0,10.9,3.8,6.1,12.2,1.6,0.0,1.2,1.8,0.7,1.5,-6.0,-8.0,0.7,0.7,10.0,10.0,0.0,75,77,76,76.0,77,77,78,77.33,2.5,3.39,3.0,D
7,6,12.8,4.8,5.3,9.0,1.3,0.0,1.0,1.3,1.4,1.1,-3.0,3.0,0.9,1.5,20.0,0.4,0.0,11.7,3.3,5.6,11.3,1.9,0.0,1.1,2.3,1.3,2.0,-12.0,-7.0,1.0,0.7,30.0,20.0,0.0,76,76,75,75.67,74,75,76,75.0,1.66,4.0,5.0,D
10,3,11.2,4.3,4.1,10.1,2.1,0.2,1.5,1.6,1.3,1.8,-1.0,-5.0,1.4,1.0,40.0,0.2,2.0,14.4,4.0,5.7,9.1,1.5,0.0,1.5,1.5,1.4,1.9,0.0,-5.0,1.3,1.0,40.0,30.0,0.0,73,77,75,75.0,76,77,78,77.0,2.4,3.4,3.2,D
7,5,8.6,2.8,3.9,10.1,1.3,0.2,0.6,2.6,0.7,1.5,-20.0,-8.0,0.4,1.0,10.0,0.3,0.0,10.9,3.7,4.1,12.7,2.4,0.0,1.4,1.3,0.9,1.2,1.0,-3.0,1.3,1.0,30.0,20.0,2.0,75,73,77,75.0,75,76,78,76.33,3.1,3.2,2.6,D
5,7,13.1,4.6,6.8,12.1,1.8,0.2,1.0,1.6,1.6,0.7,-6.0,9.0,1.0,2.2,30.0,0.7,0.0,12.8,4.2,5.8,10.6,2.2,0.1,1.6,1.5,0.8,1.9,1.0,-11.0,1.2,0.2,30.0,0.0,0.0,80,79,77,78.67,83,82,86,83.67,2.7,3.4,2.6,D
3,8,11.8,2.9,5.6,9.7,1.6,0.0,1.0,1.1,1.7,0.9,-1.0,8.0,1.5,2.1,40.0,0.6,0.0,9.8,3.1,3.9,9.0,1.7,0.0,1.5,1.3,1.5,1.7,2.0,-2.0,1.3,1.2,40.0,30.0,0.0,77,80,77,78.0,76,76,77,76.33,1.85,3.4,4.5,D
4,3,11.6,3.5,3.9,11.3,1.3,0.2,1.0,1.3,1.4,0.8,-3.0,6.0,0.6,1.5,10.0,0.4,0.0,13.6,3.8,5.4,11.3,1.4,0.2,1.9,1.7,1.5,1.3,2.0,2.0,2.2,2.2,70.0,70.0,0.0,68,69,68,68.33,79,78,82,79.67,4.0,3.5,2.05,D
6,6,12.9,4.2,5.1,10.4,1.7,0.1,1.1,1.1,1.1,1.1,0.0,0.0,1.2,1.5,20.0,0.4,1.0,12.7,4.4,5.8,12.1,1.7,0.1,1.6,1.6,0.9,2.0,0.0,-11.0,1.1,0.6,30.0,10.0,0.0,77,75,77,76.33,74,76,77,75.67,2.05,3.3,3.8,D
5,4,13.0,5.1,5.2,9.9,1.9,0.0,1.5,1.9,1.5,0.8,-4.0,7.0,1.4,2.1,40.0,0.6,0.0,15.5,5.7,6.2,12.0,1.7,0.0,2.2,1.0,2.2,0.8,12.0,14.0,2.2,2.0,70.0,60.0,1.0,81,83,85,83.0,83,86,83,84.0,3.2,3.4,2.25,D
7,7,11.8,3.9,5.6,8.7,1.4,0.0,1.1,2.3,1.1,2.2,-12.0,-11.0,0.8,1.1,20.0,0.3,1.0,8.9,3.9,3.7,12.5,1.7,0.1,1.4,1.0,0.8,1.8,4.0,-10.0,1.8,0.6,50.0,10.0,1.0,68,70,72,70.0,75,74,74,74.33,2.38,3.2,3.0,D
8,3,12.3,5.3,3.9,11.3,1.4,0.0,1.1,1.3,1.5,1.0,-2.0,5.0,1.2,1.8,30.0,0.5,0.0,14.8,5.0,5.7,12.9,2.5,0.1,1.2,0.8,1.0,1.2,4.0,-2.0,1.8,1.5,50.0,40.0,3.0,76,76,77,76.33,78,76,78,77.33,2.75,3.25,2.8,D
10,10,13.6,5.7,5.2,10.2,2.0,0.1,1.7,1.6,1.6,0.6,1.0,10.0,1.4,1.9,40.0,0.6,1.0,12.2,5.2,6.7,12.4,1.1,0.0,0.9,0.5,0.9,0.9,4.0,0.0,1.6,1.3,40.0,30.0,3.0,82,81,86,83.0,71,73,78,74.0,1.57,4.33,6.5,D
7,7,10.6,3.5,4.0,10.8,2.3,0.0,0.8,2.2,1.3,2.2,-14.0,-9.0,0.7,0.8,10.0,0.1,0.0,12.3,4.6,4.7,13.8,1.6,0.1,1.5,2.1,1.4,2.0,-6.0,-6.0,0.6,0.6,20.0,20.0,0.0,76,75,79,76.67,74,76,75,75.0,2.0,3.6,3.6,D
9,9,11.0,3.4,4.4,13.3,1.7,0.2,0.9,1.6,1.8,1.6,-7.0,2.0,1.3,1.7,40.0,0.5,0.0,11.4,4.2,5.0,13.6,2.1,0.0,1.7,2.4,1.7,2.4,-7.0,-7.0,0.4,0.8,10.0,20.0,0.0,77,78,77,77.33,75,77,81,77.67,2.5,3.3,2.9,D
4,5,16.0,5.4,7.9,10.5,2.1,0.0,1.7,1.1,2.3,0.8,6.0,15.0,1.7,1.9,40.0,0.5,0.0,18.4,5.8,7.5,10.3,1.7,0.1,2.3,1.0,2.8,1.0,13.0,18.0,2.0,2.0,60.0,60.0,0.0,82,85,84,83.67,85,83,86,84.67,3.1,3.5,2.25,D
9,5,13.9,5.6,6.8,10.4,1.0,0.0,2.0,0.6,2.7,1.2,14.0,15.0,1.7,2.6,40.0,0.8,0.0,15.0,6.6,5.0,12.4,1.3,0.0,2.2,1.0,2.6,1.1,12.0,15.0,2.6,2.8,80.0,90.0,3.0,86,84,86,85.33,81,82,83,82.0,1.95,3.8,3.6,D
7,7,10.8,3.1,4.2,11.5,1.5,0.2,0.2,0.9,0.8,1.0,-7.0,-2.0,0.7,1.1,20.0,0.3,1.0,14.3,3.7,5.2,14.9,2.0,0.1,1.2,1.0,0.8,1.2,2.0,-4.0,1.4,1.2,40.0,30.0,1.0,69,69,70,69.33,73,73,76,74.0,2.7,3.3,2.88,D
3,8,15.6,5.1,8.5,11.3,1.9,0.0,1.5,1.1,1.3,1.3,4.0,0.0,1.6,1.7,40.0,0.5,0.0,8.2,3.1,3.5,10.7,2.1,0.1,1.1,1.3,0.7,1.0,-2.0,-3.0,1.4,1.5,40.0,40.0,0.0,79,79,78,78.67,71,74,77,74.0,1.4,4.75,10.0,D
9,5,13.0,4.9,5.7,12.1,1.4,0.1,1.3,1.1,1.5,0.9,2.0,6.0,1.6,1.6,50.0,0.5,3.0,13.9,4.7,5.9,10.5,1.3,0.0,1.0,1.3,2.1,0.7,-3.0,14.0,1.2,2.0,40.0,60.0,3.0,75,76,77,76.0,79,83,86,82.67,4.5,4.33,1.66,D
5,7,8.3,2.9,3.8,10.7,1.5,0.2,0.6,2.6,0.7,1.6,-20.0,-9.0,0.4,0.8,10.0,0.2,0.0,13.2,4.5,6.1,13.2,2.1,0.0,2.1,2.2,1.4,2.3,-1.0,-9.0,1.0,0.7,30.0,20.0,1.0,75,73,77,75.0,75,77,81,77.67,3.5,3.3,2.3,D
3,4,14.9,4.9,4.9,9.3,1.5,0.1,1.3,1.3,1.3,0.9,0.0,4.0,1.4,1.6,40.0,0.4,2.0,12.4,3.5,5.9,13.1,1.6,0.3,0.6,1.6,0.5,1.6,-10.0,-11.0,0.4,0.6,10.0,20.0,1.0,78,79,76,77.67,67,68,70,68.33,1.4,5.0,9.0,D
7,7,14.1,4.5,5.2,10.6,1.3,0.1,1.4,1.5,1.5,1.4,-1.0,1.0,1.4,1.3,30.0,0.3,0.0,9.9,3.2,3.8,11.2,1.5,0.1,1.0,0.7,0.6,0.9,3.0,-3.0,2.0,1.3,60.0,30.0,1.0,75,75,76,75.33,76,75,75,75.33,2.63,3.3,2.9,D
3,7,13.3,3.1,4.3,12.5,2.2,0.0,1.0,1.1,1.3,0.6,-1.0,7.0,1.4,2.1,40.0,0.7,0.0,12.9,4.2,6.5,11.0,2.1,0.1,1.7,1.4,1.3,1.7,3.0,-4.0,1.6,1.0,50.0,30.0,3.0,73,73,76,74.0,72,74,76,74.0,2.38,3.4,3.25,D
10,10,11.5,6.5,5.0,10.5,1.3,0.0,0.8,1.1,0.8,1.4,-3.0,-6.0,1.1,0.8,20.0,0.1,0.0,15.8,9.3,6.9,12.8,2.2,0.2,2.0,0.9,1.6,0.8,11.0,8.0,2.2,2.1,70.0,60.0,4.0,74,74,79,75.67,81,83,85,83.0,7.5,4.5,1.5,D
3,10,15.0,5.9,4.8,8.6,1.7,0.1,2.1,1.2,1.8,0.8,9.0,10.0,1.8,2.2,60.0,0.7,0.0,9.4,3.2,3.5,9.2,1.7,0.0,1.1,1.6,0.8,1.9,-5.0,-11.0,0.8,0.4,10.0,0.0,0.0,79,80,83,80.67,76,76,75,75.67,1.36,4.75,9.0,D
8,8,12.4,3.4,5.5,11.2,1.3,0.0,1.2,1.7,1.0,1.3,-5.0,-3.0,0.9,1.2,20.0,0.3,0.0,13.2,3.9,5.0,10.9,1.4,0.0,0.7,1.4,0.6,1.3,-7.0,-7.0,0.9,0.9,20.0,20.0,0.0,69,69,70,69.33,72,74,70,72.0,2.6,3.25,3.0,D
7,6,20.4,7.1,8.6,11.3,0.8,0.0,2.2,0.6,1.0,1.1,16.0,-1.0,2.6,1.3,80.0,0.4,7.0,16.2,5.9,5.0,10.9,1.2,0.1,1.7,0.6,1.5,0.6,11.0,9.0,2.2,2.3,70.0,70.0,2.0,80,83,86,83.0,82,84,82,82.67,2.45,3.3,2.9,D
8,6,15.9,5.5,6.1,11.6,1.1,0.0,1.7,1.0,2.4,0.8,7.0,16.0,2.1,2.4,70.0,0.8,1.0,16.5,6.3,5.5,10.0,1.2,0.0,1.9,0.6,1.7,1.1,13.0,6.0,2.5,2.2,80.0,70.0,0.0,80,79,85,81.33,80,81,79,80.0,2.45,3.5,3.0,D
6,7,16.3,5.8,6.2,12.2,1.9,0.0,2.0,1.1,1.5,1.5,9.0,0.0,1.9,1.6,60.0,0.4,0.0,10.7,3.6,4.4,10.0,1.3,0.1,1.0,1.4,0.8,0.7,-4.0,1.0,0.9,1.5,30.0,50.0,0.0,83,85,84,84.0,78,80,79,79.0,1.33,5.0,9.5,D
3,3,11.7,5.2,4.5,9.1,1.2,0.2,1.4,1.6,1.7,0.2,-2.0,15.0,1.7,2.4,50.0,0.7,0.0,14.7,4.2,6.1,8.8,1.0,0.1,1.4,1.8,1.0,1.9,-4.0,-9.0,0.8,0.6,20.0,10.0,0.0,80,79,80,79.67,73,73,74,73.33,1.57,4.2,6.5,D
10,6,9.1,3.1,3.9,11.1,1.7,0.0,0.9,2.2,1.0,1.7,-13.0,-7.0,0.5,1.1,10.0,0.3,0.0,11.7,4.1,4.3,11.4,1.7,0.2,1.4,1.4,0.8,2.1,0.0,-13.0,1.1,0.1,30.0,0.0,0.0,74,75,78,75.67,74,74,73,73.67,2.55,3.3,3.0,D
3,8,17.9,5.5,7.5,14.2,2.6,0.1,1.2,1.3,1.6,0.7,-1.0,9.0,1.3,1.9,30.0,0.5,0.0,14.8,2.9,5.5,11.0,2.7,0.2,1.1,2.1,1.5,2.0,-10.0,-5.0,0.8,0.8,20.0,20.0,0.0,81,82,90,84.33,76,79,79,78.0,1.45,4.75,8.0,D
7,7,12.1,4.0,6.3,10.6,2.0,0.0,0.9,1.6,1.6,1.5,-7.0,1.0,1.1,1.5,30.0,0.4,0.0,12.1,4.5,4.2,11.1,1.7,0.0,1.4,1.7,1.4,1.4,-3.0,0.0,0.9,1.3,20.0,30.0,1.0,76,77,78,77.0,74,76,80,76.67,2.89,3.39,2.54,D
7,7,13.9,7.6,6.2,10.0,1.3,0.2,1.0,1.0,1.2,1.1,0.0,1.0,1.3,1.5,30.0,0.4,0.0,9.9,4.0,4.3,12.9,2.3,0.1,0.7,1.2,0.5,1.2,-5.0,-7.0,0.8,0.6,20.0,10.0,0.0,72,70,73,71.67,75,76,75,75.33,1.75,3.8,5.25,D
7,6,8.9,3.0,4.6,12.0,2.2,0.0,0.8,2.3,1.6,1.6,-15.0,0.0,0.7,1.4,20.0,0.4,1.0,13.3,3.3,4.9,9.2,1.2,0.2,0.6,2.1,0.8,1.7,-15.0,-9.0,0.6,0.7,20.0,20.0,0.0,71,72,74,72.33,77,77,81,78.33,2.5,3.4,3.0,D
7,7,13.7,3.9,5.8,10.4,1.7,0.1,0.6,2.5,1.2,1.8,-19.0,-6.0,0.4,0.9,0.0,0.2,0.0,11.2,4.2,5.0,8.4,1.7,0.0,1.6,1.8,2.0,2.1,-2.0,-1.0,1.2,1.3,30.0,40.0,0.0,76,79,77,77.33,75,77,75,75.67,2.15,3.6,3.25,D
8,8,10.2,3.7,5.8,12.9,2.1,0.0,1.0,1.9,1.1,1.5,-9.0,-4.0,0.5,0.9,0.0,0.2,0.0,17.5,6.7,5.6,10.3,1.3,0.1,2.5,1.1,1.8,1.2,14.0,6.0,2.0,1.6,60.0,50.0,1.0,77,77,78,77.33,82,82,88,84.0,5.75,4.09,1.64,D
10,10,12.9,3.8,5.8,9.4,1.7,0.0,0.8,1.2,0.8,1.2,-4.0,-4.0,1.2,0.9,30.0,0.2,0.0,9.2,2.9,5.8,8.7,1.1,0.0,0.9,0.9,1.1,1.5,0.0,-4.0,1.4,1.0,40.0,30.0,3.0,77,76,78,77.0,75,76,78,76.33,1.62,4.0,6.5,D
4,3,18.9,6.8,6.8,8.9,1.0,0.2,2.1,0.6,1.5,0.6,15.0,9.0,2.5,1.8,80.0,0.5,5.0,16.7,6.7,5.9,14.2,2.3,0.0,1.9,0.8,1.5,1.1,11.0,4.0,2.0,1.6,50.0,40.0,2.0,79,80,81,80.0,78,76,79,77.67,1.73,4.0,5.0,D
6,5,11.1,3.7,4.3,8.5,1.4,0.1,1.6,2.1,1.8,2.0,-5.0,-2.0,1.1,1.3,30.0,0.3,0.0,12.9,4.7,5.9,10.6,2.1,0.1,1.6,1.5,1.4,1.7,1.0,-3.0,1.5,1.3,40.0,40.0,0.0,74,75,79,76.0,76,78,78,77.33,3.0,3.6,2.3,D
4,3,10.7,3.6,3.7,10.1,2.3,0.1,1.2,1.6,1.3,1.8,-4.0,-5.0,1.4,1.3,40.0,0.4,0.0,10.9,4.1,4.1,10.0,1.9,0.2,1.4,1.5,0.9,2.0,-1.0,-11.0,1.4,0.8,40.0,20.0,0.0,76,75,76,75.67,72,77,75,74.67,2.55,3.5,2.87,D
10,10,12.1,5.2,5.4,14.3,2.3,0.0,2.2,0.8,1.6,0.8,14.0,8.0,2.1,2.0,60.0,0.6,1.0,14.7,4.6,5.0,10.3,0.9,0.0,1.9,1.0,1.4,1.7,9.0,-3.0,1.5,0.8,40.0,20.0,2.0,81,82,85,82.67,77,78,79,78.0,1.57,4.33,5.5,D
3,3,11.8,4.0,4.5,10.3,1.0,0.1,1.2,0.5,1.4,0.8,7.0,6.0,1.8,2.1,50.0,0.6,1.0,11.3,3.2,5.6,10.3,1.5,0.0,1.0,1.1,0.7,1.4,-1.0,-7.0,1.5,0.9,40.0,20.0,2.0,74,75,75,74.67,73,75,77,75.0,1.73,3.8,5.5,D
3,4,18.2,6.0,6.7,10.3,1.6,0.0,1.8,1.0,2.5,1.0,8.0,15.0,1.9,2.5,50.0,0.8,0.0,19.2,7.2,7.9,7.6,0.7,0.0,2.0,0.4,1.8,0.7,16.0,11.0,2.3,2.0,70.0,60.0,2.0,81,82,83,82.0,82,84,85,83.67,2.6,3.39,2.6,D
2,2,12.2,4.8,4.9,10.6,1.4,0.2,1.3,2.0,1.1,2.0,-7.0,-9.0,1.1,0.9,30.0,0.2,0.0,12.2,3.8,4.7,9.2,2.1,0.0,1.6,1.1,1.9,1.5,5.0,4.0,1.9,1.9,60.0,60.0,0.0,76,76,79,77.0,77,80,81,79.33,3.75,3.5,2.0,D
2,2,11.1,4.3,5.0,11.2,1.3,0.1,1.4,2.1,1.0,2.5,-7.0,-15.0,1.3,0.8,40.0,0.2,2.0,9.8,3.0,4.8,10.4,1.0,0.1,0.9,1.1,1.1,1.4,-2.0,-3.0,1.2,1.4,30.0,40.0,1.0,76,76,69,73.67,76,78,76,76.67,1.95,3.6,3.8,D
3,7,11.5,3.4,4.5,11.1,2.3,0.2,0.7,1.2,1.2,0.8,-5.0,4.0,0.9,1.4,20.0,0.3,0.0,11.1,3.2,5.8,13.2,1.6,0.2,0.7,1.4,0.8,1.9,-7.0,-11.0,0.7,0.4,20.0,10.0,0.0,78,78,78,78.0,67,68,70,68.33,1.83,3.6,5.0,D
3,3,12.1,7.1,5.1,10.2,1.5,0.0,1.4,1.0,1.7,1.5,4.0,2.0,1.6,1.4,40.0,0.3,1.0,9.2,5.3,4.3,9.5,1.2,0.0,0.7,2.5,0.7,2.4,-18.0,-17.0,0.9,0.8,20.0,20.0,0.0,73,73,73,73.0,72,72,76,73.33,1.57,4.0,6.0,D
4,3,9.5,3.1,3.0,12.1,1.8,0.1,1.0,1.7,1.2,1.8,-7.0,-6.0,1.1,0.9,30.0,0.2,0.0,14.0,5.7,4.3,10.1,0.6,0.1,1.9,1.7,1.8,2.1,2.0,-3.0,1.8,1.2,60.0,30.0,0.0,73,74,72,73.0,81,83,85,83.0,9.0,4.75,1.36,D
4,3,18.6,6.5,6.4,9.5,1.1,0.1,2.0,1.4,1.8,0.5,6.0,13.0,1.8,1.9,50.0,0.5,3.0,13.4,5.6,5.1,10.5,1.2,0.1,1.9,0.6,2.1,0.7,13.0,14.0,2.2,2.4,70.0,80.0,4.0,77,82,83,80.67,82,84,85,83.67,2.14,3.6,3.5,D
10,10,12.5,2.9,5.7,10.8,1.6,0.1,0.6,1.6,0.5,1.3,-10.0,-8.0,0.6,0.7,10.0,0.1,0.0,9.1,2.8,3.9,9.5,1.1,0.0,1.0,2.1,0.8,2.4,-11.0,-16.0,0.7,0.7,20.0,20.0,0.0,77,75,77,76.33,73,74,72,73.0,1.5,4.0,7.0,D
10,10,9.9,5.3,4.4,7.8,1.1,0.0,1.4,2.0,1.2,1.2,-6.0,0.0,1.1,1.7,30.0,0.5,0.0,18.4,12.5,7.7,8.6,1.4,0.0,1.7,0.6,2.1,1.4,11.0,7.0,2.1,1.9,60.0,60.0,0.0,73,72,72,72.33,79,80,81,80.0,4.75,3.75,1.83,D
10,10,8.4,3.1,4.8,8.8,1.2,0.1,0.8,1.7,0.6,1.6,-9.0,-10.0,0.8,0.8,20.0,0.2,0.0,11.8,3.8,4.9,10.4,2.0,0.1,1.0,1.5,1.1,1.2,-5.0,-1.0,0.9,1.3,30.0,40.0,0.0,72,72,70,71.33,72,73,76,73.67,2.15,3.4,3.75,D
3,3,11.5,4.2,4.2,9.3,1.3,0.1,1.8,1.8,1.7,2.0,0.0,-3.0,1.6,1.2,50.0,0.3,0.0,11.4,4.5,5.9,11.5,1.1,0.1,1.0,1.9,0.8,2.5,-9.0,-17.0,0.8,0.3,20.0,10.0,0.0,74,75,77,75.33,76,77,77,76.67,2.5,3.4,2.8,D
3,3,12.2,4.9,4.9,9.4,1.4,0.0,1.8,1.9,1.4,1.3,-1.0,1.0,1.4,1.2,40.0,0.3,2.0,12.8,5.6,4.6,9.1,1.5,0.1,1.8,1.0,1.1,1.1,8.0,0.0,2.1,1.2,60.0,30.0,1.0,76,77,79,77.33,76,79,83,79.33,2.5,3.5,2.75,D
6,7,10.8,6.2,4.2,9.1,1.3,0.0,0.9,1.7,1.8,1.4,-8.0,4.0,0.8,1.5,20.0,0.4,0.0,13.3,8.0,6.4,12.5,2.1,0.0,1.6,1.2,1.4,1.4,4.0,0.0,1.9,1.6,60.0,50.0,1.0,73,73,73,73.0,81,83,85,83.0,5.25,3.8,1.75,D
4,3,11.2,3.2,5.5,12.5,1.4,0.2,0.9,1.5,0.7,2.1,-6.0,-14.0,0.8,0.4,10.0,0.0,0.0,8.9,3.1,4.5,11.7,1.4,0.0,0.7,2.0,0.5,2.2,-13.0,-17.0,0.1,0.1,0.0,0.0,0.0,75,76,75,75.33,75,76,73,74.67,1.65,3.75,5.5,D
7,7,10.0,3.7,4.1,9.5,0.8,0.0,1.1,1.4,1.2,1.3,-3.0,-1.0,1.6,1.5,50.0,0.4,2.0,11.4,3.4,4.3,11.0,1.7,0.1,0.9,0.8,0.6,1.7,1.0,-11.0,1.5,0.6,40.0,20.0,3.0,75,74,79,76.0,78,78,78,78.0,2.5,3.3,3.1,D
10,7,9.6,2.8,3.1,10.5,2.4,0.0,0.5,1.2,0.8,0.9,-7.0,-1.0,0.5,1.4,0.0,0.4,0.0,10.9,4.0,5.5,11.2,2.3,0.0,1.1,1.7,1.1,1.9,-6.0,-8.0,0.8,0.7,10.0,10.0,0.0,76,76,75,75.67,76,77,77,76.67,2.89,3.1,2.79,D
4,8,13.3,5.2,6.4,9.4,1.8,0.2,1.8,1.5,2.1,1.8,3.0,3.0,1.3,1.3,30.0,0.2,0.0,15.2,4.9,6.9,10.2,0.8,0.2,1.8,0.6,1.4,0.8,12.0,6.0,2.4,2.0,70.0,60.0,1.0,80,82,80,80.67,75,77,76,76.0,2.3,3.75,3.1,D
4,3,12.7,4.2,6.7,11.0,1.3,0.1,1.9,0.9,2.0,1.4,10.0,6.0,2.0,1.6,50.0,0.4,3.0,10.1,3.4,5.4,12.1,0.8,0.1,1.4,1.7,1.0,1.4,-3.0,-4.0,1.6,1.4,50.0,40.0,3.0,82,81,83,82.0,76,78,75,76.33,1.5,4.5,7.5,D
10,10,14.0,5.1,3.7,11.4,1.6,0.2,1.1,1.4,1.3,1.8,-3.0,-5.0,1.4,1.6,40.0,0.5,1.0,15.4,8.2,7.3,9.8,1.5,0.0,1.5,0.6,2.4,1.0,9.0,14.0,2.3,2.1,70.0,60.0,2.0,77,77,81,78.33,79,80,76,78.33,4.5,3.9,1.83,D
10,10,16.4,5.8,6.6,10.5,1.6,0.1,1.8,1.5,1.8,0.8,3.0,10.0,1.6,2.3,50.0,0.7,0.0,13.7,4.2,6.7,10.0,2.1,0.1,1.5,1.0,2.1,1.1,5.0,10.0,1.8,2.1,50.0,70.0,0.0,82,82,85,83.0,81,85,83,83.0,3.1,3.75,2.3,D
4,4,13.3,3.6,6.0,12.4,2.1,0.0,1.3,1.3,1.5,1.2,0.0,3.0,1.4,1.6,40.0,0.5,2.0,11.4,4.4,5.1,11.2,1.8,0.1,1.7,0.6,1.2,1.3,11.0,-1.0,2.3,1.2,70.0,20.0,0.0,73,73,76,74.0,80,79,85,81.33,4.2,3.5,2.0,D
3,3,10.6,3.7,4.4,9.1,1.2,0.0,1.4,1.8,1.3,0.9,-4.0,4.0,1.1,1.4,30.0,0.4,0.0,11.0,2.7,5.4,11.9,1.8,0.0,0.6,1.9,0.9,1.3,-13.0,-4.0,0.3,1.2,0.0,30.0,0.0,74,73,77,74.67,75,75,76,75.33,2.5,3.3,3.1,D
10,10,14.7,5.7,5.2,11.2,0.9,0.1,2.2,1.6,2.0,0.8,6.0,12.0,1.9,2.2,60.0,0.7,1.0,12.5,5.1,4.9,11.7,1.7,0.0,1.5,1.1,1.5,1.2,4.0,3.0,1.8,1.7,50.0,50.0,2.0,81,82,85,82.67,76,76,77,76.33,1.45,4.75,6.5,D
6,8,10.8,3.4,5.0,11.3,1.6,0.2,0.9,1.9,1.2,1.7,-10.0,-5.0,0.6,1.1,20.0,0.3,0.0,11.4,3.9,6.4,9.2,1.6,0.0,1.1,1.2,0.9,1.4,-1.0,-5.0,1.2,1.1,30.0,30.0,2.0,75,75,77,75.67,78,80,79,79.0,3.5,3.2,2.2,D
7,6,14.9,4.2,6.0,12.9,1.7,0.0,0.8,0.7,1.2,0.6,1.0,6.0,1.4,1.7,40.0,0.5,0.0,15.2,5.2,5.6,10.4,2.2,0.0,1.8,1.7,1.5,1.5,1.0,0.0,1.7,1.6,50.0,50.0,1.0,73,76,76,75.0,78,80,77,78.33,2.1,3.5,3.8,D
10,10,9.3,2.2,3.6,10.6,1.9,0.1,0.4,1.6,0.9,1.5,-12.0,-6.0,0.8,1.1,20.0,0.3,0.0,14.1,5.5,5.8,11.8,1.2,0.0,2.2,0.3,1.1,1.1,19.0,0.0,2.5,1.6,80.0,50.0,4.0,74,71,72,72.33,73,76,76,75.0,5.25,3.75,1.75,D
3,4,11.1,3.9,4.9,10.6,1.5,0.3,1.7,1.4,1.5,1.2,3.0,3.0,1.4,1.7,40.0,0.5,0.0,8.7,3.1,4.5,9.7,1.5,0.0,1.0,1.8,0.6,1.8,-8.0,-12.0,1.4,0.5,40.0,10.0,2.0,76,79,79,78.0,74,75,76,75.0,1.8,3.6,5.25,D
4,3,16.5,6.0,6.3,10.0,1.1,0.0,2.4,1.0,1.7,0.4,14.0,13.0,2.1,1.9,60.0,0.5,2.0,10.9,4.0,3.6,14.1,1.6,0.1,1.7,1.8,0.6,2.0,-1.0,-14.0,1.4,0.4,40.0,0.0,2.0,78,82,83,81.0,78,80,70,76.0,1.3,6.0,11.0,D
10,10,12.8,4.7,5.2,10.2,2.1,0.0,1.3,1.3,1.8,1.2,0.0,6.0,1.2,1.7,30.0,0.5,0.0,14.1,5.4,4.7,11.7,1.8,0.0,1.4,0.7,1.3,1.3,7.0,0.0,1.7,1.4,50.0,40.0,1.0,82,82,85,83.0,81,81,83,81.67,3.0,3.4,2.37,D
10,10,9.7,3.1,3.7,10.0,1.9,0.0,1.1,1.4,0.9,1.7,-3.0,-8.0,0.9,0.7,10.0,0.1,0.0,12.6,4.3,4.8,13.8,1.3,0.2,1.1,2.2,1.4,1.8,-11.0,-4.0,0.4,0.7,10.0,20.0,0.0,77,75,77,76.33,74,76,75,75.0,2.2,3.25,3.5,D
